event_id,calculated_risk_score_ai,final_decision,decision_reason
EVT_00955,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00956,71.4,CHALLENGE,Medium AI risk (71/100). Context: behavioural deviation from baseline. Step-up MFA required.
EVT_00957,2.3,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_00958,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00959,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00960,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00961,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00962,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00963,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00964,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00965,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00966,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_00967,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00968,2.0,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_00969,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00970,99.8,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_00971,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00972,79.7,BLOCK,Critical AI risk (80/100). High probability of active compromise.
EVT_00973,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_00974,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00975,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00976,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00977,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_00978,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00979,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00980,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_00981,99.8,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_00982,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00983,3.9,ALLOW,Low AI risk (4/100). Request matches baseline behaviour.
EVT_00984,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00985,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_00986,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00987,2.8,ALLOW,Low AI risk (3/100). Request matches baseline behaviour.
EVT_00988,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00989,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00990,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_00991,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_00992,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00993,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00994,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00995,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00996,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00997,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_00998,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_00999,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01000,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01001,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01002,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01003,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01004,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01005,1.1,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01006,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01007,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01008,2.3,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_01009,89.5,BLOCK,Critical AI risk (90/100). High probability of active compromise.
EVT_01010,1.7,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_01011,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01012,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01013,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01014,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01015,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01016,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01017,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01018,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01019,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01020,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01021,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01022,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01023,1.1,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01024,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01025,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01026,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01027,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01028,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01029,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01030,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01031,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01032,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01033,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01034,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01035,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01036,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01037,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01038,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01039,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01040,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01041,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01042,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01043,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01044,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01045,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01046,1.8,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_01047,3.0,ALLOW,Low AI risk (3/100). Request matches baseline behaviour.
EVT_01048,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01049,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01050,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01051,44.7,CHALLENGE,Low AI risk (45/100) overridden by policy: access from public internet requires step-up MFA.
EVT_01052,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01053,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01054,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01055,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01056,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01057,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01058,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01059,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01060,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01061,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01062,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01063,1.7,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_01064,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01065,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01066,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01067,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01068,1.2,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01069,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01070,4.0,ALLOW,Low AI risk (4/100). Request matches baseline behaviour.
EVT_01071,59.2,CHALLENGE,Medium AI risk (59/100). Context: behavioural deviation from baseline. Step-up MFA required.
EVT_01072,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01073,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01074,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01075,51.2,CHALLENGE,Medium AI risk (51/100). Context: behavioural deviation from baseline. Step-up MFA required.
EVT_01076,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01077,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01078,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01079,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01080,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01081,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01082,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01083,99.4,BLOCK,Critical AI risk (99/100). High probability of active compromise.
EVT_01084,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_01085,99.5,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_01086,98.7,BLOCK,Critical AI risk (99/100). High probability of active compromise.
EVT_01087,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_01088,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_01089,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_01090,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_01091,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_01092,99.9,BLOCK,Critical AI risk (100/100). High probability of active compromise.
EVT_01093,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01094,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01095,88.1,BLOCK,Critical AI risk (88/100). High probability of active compromise.
EVT_01096,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01097,43.5,CHALLENGE,Low AI risk (44/100) overridden by policy: access from public internet requires step-up MFA.
EVT_01098,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01099,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01100,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01101,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01102,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01103,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01104,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01105,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01106,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01107,1.0,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01108,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01109,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01110,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01111,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01112,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01113,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01114,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01115,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01116,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01117,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01118,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01119,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01120,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01121,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01122,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01123,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01124,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01125,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01126,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01127,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01128,1.5,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_01129,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01130,2.2,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_01131,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01132,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01133,1.2,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01134,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01135,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01136,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01137,0.9,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01138,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01139,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01140,0.5,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01141,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01142,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01143,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01144,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01145,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01146,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01147,0.6,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01148,1.3,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01149,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01150,10.8,ALLOW,Low AI risk (11/100). Request matches baseline behaviour.
EVT_01151,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01152,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01153,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01154,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01155,1.2,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01156,0.2,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01157,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01158,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01159,41.6,CHALLENGE,Low AI risk (42/100) overridden by policy: access from public internet requires step-up MFA.
EVT_01160,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01161,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01162,1.3,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01163,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01164,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01165,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01166,21.7,CHALLENGE,Low AI risk (22/100) overridden by policy: access from public internet requires step-up MFA.
EVT_01167,1.8,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_01168,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01169,0.8,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01170,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01171,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01172,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01173,0.7,ALLOW,Low AI risk (1/100). Request matches baseline behaviour.
EVT_01174,2.3,ALLOW,Low AI risk (2/100). Request matches baseline behaviour.
EVT_01175,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01176,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01177,0.4,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01178,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01179,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
EVT_01180,0.3,ALLOW,Low AI risk (0/100). Request matches baseline behaviour.
