event_id,timestamp,user_id,role,department,network_zone,device_id,resource_id,sensitivity,action,outcome,is_anomaly,anomaly_type
EVT_01105,2026-05-02 06:18:15,USR_047,Employee,HR,VPN_Remote,DEV_147,RES_GEN_21,Internal,Read,Success,0,
EVT_01106,2026-05-02 06:19:03,USR_034,Intern,Sales,Internal_Corporate,DEV_134,RES_GEN_19,Internal,Read,Success,0,
EVT_01107,2026-05-02 06:22:09,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_GEN_21,Internal,Read,Success,0,
EVT_01108,2026-05-02 06:22:38,USR_012,Manager,Sales,VPN_Remote,DEV_112,RES_SAL_CONTRACTS,Privileged,Read,Success,0,
EVT_01109,2026-05-02 06:23:33,USR_055,Employee,Sales,Internal_Corporate,DEV_155,RES_GEN_20,Internal,Read,Success,0,
EVT_01110,2026-05-02 06:24:52,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_GEN_19,Internal,Read,Success,0,
EVT_01111,2026-05-02 06:27:14,USR_028,Employee,Engineering,Internal_Corporate,DEV_128,RES_PUB_03,Public,Read,Success,0,
EVT_01112,2026-05-02 06:27:32,USR_051,Employee,HR,Internal_Corporate,DEV_151,RES_GEN_27,Internal,Delete,Success,0,
EVT_01113,2026-05-02 06:27:58,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_GEN_21,Internal,Read,Success,0,
EVT_01114,2026-05-02 06:28:18,USR_058,Employee,HR,Internal_Corporate,DEV_158,RES_INT_03,Internal,Read,Success,0,
EVT_01115,2026-05-02 06:29:55,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_GEN_24,Internal,Write,Success,0,
EVT_01116,2026-05-02 06:30:58,USR_003,Employee,Engineering,Internal_Corporate,DEV_103,RES_INT_02,Internal,Read,Success,0,
EVT_01117,2026-05-02 06:32:23,USR_014,Intern,Finance,Internal_Corporate,DEV_114,RES_PUB_01,Public,Read,Success,0,
EVT_01118,2026-05-02 06:33:21,USR_018,Employee,Engineering,Internal_Corporate,DEV_118,RES_GEN_27,Internal,Read,Success,0,
EVT_01119,2026-05-02 06:35:39,USR_013,Employee,Sales,VPN_Remote,DEV_113,RES_GEN_29,Internal,Write,Success,0,
EVT_01120,2026-05-02 06:39:10,USR_051,Employee,HR,Internal_Corporate,DEV_151,RES_GEN_23,Internal,Delete,Success,0,
EVT_01121,2026-05-02 06:39:52,USR_035,Manager,Engineering,Internal_Corporate,DEV_135,RES_GEN_21,Internal,Read,Success,0,
EVT_01122,2026-05-02 06:40:18,USR_037,Employee,HR,Internal_Corporate,DEV_137,RES_PUB_02,Public,Read,Success,0,
EVT_01123,2026-05-02 06:44:41,USR_021,Employee,Finance,Internal_Corporate,DEV_121,RES_GEN_22,Internal,Read,Success,0,
EVT_01124,2026-05-02 06:46:59,USR_002,Employee,Sales,Internal_Corporate,DEV_102,RES_GEN_24,Internal,Write,Success,0,
EVT_01125,2026-05-02 06:47:17,USR_015,Employee,Engineering,VPN_Remote,DEV_115,RES_INT_04,Internal,Execute,Success,0,
EVT_01126,2026-05-02 06:50:36,USR_017,Admin,Finance,Internal_Corporate,DEV_117,RES_PUB_03,Public,Read,Success,0,
EVT_01127,2026-05-02 06:51:03,USR_052,Employee,Sales,Internal_Corporate,DEV_152,RES_PUB_03,Public,Read,Success,0,
EVT_01128,2026-05-02 06:53:41,USR_049,Employee,Finance,VPN_Remote,DEV_149,RES_GEN_22,Internal,Read,Success,0,
EVT_01129,2026-05-02 06:53:52,USR_057,Employee,Sales,Internal_Corporate,DEV_157,RES_GEN_19,Internal,Read,Success,0,
EVT_01130,2026-05-02 06:54:40,USR_051,Employee,HR,Internal_Corporate,DEV_151,RES_INT_01,Internal,Read,Success,0,
EVT_01131,2026-05-02 06:55:08,USR_010,Intern,Sales,Internal_Corporate,DEV_110,RES_GEN_28,Internal,Read,Success,0,
EVT_01132,2026-05-02 06:55:15,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_GEN_25,Internal,Execute,Success,0,
EVT_01133,2026-05-02 06:57:25,USR_044,Employee,HR,VPN_Remote,DEV_144,RES_HR_RECORDS,Confidential,Write,Success,0,
EVT_01134,2026-05-02 07:01:24,USR_050,Admin,Sales,VPN_Remote,DEV_150,RES_INT_04,Internal,Read,Success,0,
EVT_01135,2026-05-02 07:01:50,USR_048,Manager,Sales,VPN_Remote,DEV_148,RES_GEN_28,Internal,Read,Success,0,
EVT_01136,2026-05-02 07:03:46,USR_040,Employee,Finance,Internal_Corporate,DEV_140,RES_GEN_24,Internal,Read,Success,0,
EVT_01137,2026-05-02 07:04:22,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_INT_01,Internal,Write,Success,0,
EVT_01138,2026-05-02 07:04:25,USR_059,Employee,HR,VPN_Remote,DEV_159,RES_INT_02,Internal,Read,Success,0,
EVT_01139,2026-05-02 07:05:16,USR_053,Manager,Engineering,Internal_Corporate,DEV_153,RES_PUB_02,Public,Read,Success,0,
EVT_01140,2026-05-02 07:06:17,USR_030,Intern,Finance,Internal_Corporate,DEV_130,RES_GEN_24,Internal,Read,Success,0,
EVT_01141,2026-05-02 07:09:25,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_PUB_02,Public,Execute,Success,0,
EVT_01142,2026-05-02 07:10:21,USR_014,Intern,Finance,Internal_Corporate,DEV_114,RES_PUB_01,Public,Read,Success,0,
EVT_01143,2026-05-02 07:11:45,USR_055,Employee,Sales,Internal_Corporate,DEV_155,RES_INT_02,Internal,Read,Success,0,
EVT_01144,2026-05-02 07:11:55,USR_039,Employee,Finance,VPN_Remote,DEV_139,RES_GEN_29,Internal,Read,Success,0,
EVT_01145,2026-05-02 07:13:49,USR_003,Employee,Engineering,Internal_Corporate,DEV_103,RES_GEN_22,Internal,Read,Success,0,
EVT_01146,2026-05-02 07:15:05,USR_042,Manager,HR,VPN_Remote,DEV_142,RES_GEN_24,Internal,Write,Success,0,
EVT_01147,2026-05-02 07:15:09,USR_042,Manager,HR,Internal_Corporate,DEV_142,RES_GEN_28,Internal,Execute,Success,0,
EVT_01148,2026-05-02 07:16:31,USR_030,Intern,Finance,Internal_Corporate,DEV_130,RES_GEN_22,Internal,Read,Success,0,
EVT_01149,2026-05-02 07:19:42,USR_027,Manager,Finance,Internal_Corporate,DEV_127,RES_INT_02,Internal,Write,Success,0,
EVT_01150,2026-05-02 07:20:01,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_INT_04,Internal,Execute,Success,0,
EVT_01151,2026-05-02 07:21:02,USR_059,Employee,HR,Internal_Corporate,DEV_159,RES_GEN_20,Internal,Read,Success,0,
EVT_01152,2026-05-02 07:21:33,USR_001,Employee,Engineering,Internal_Corporate,DEV_101,RES_INT_03,Internal,Read,Success,0,
EVT_01153,2026-05-02 07:25:49,USR_018,Employee,Engineering,Internal_Corporate,DEV_118,RES_GEN_29,Internal,Read,Success,0,
EVT_01154,2026-05-02 07:27:42,USR_060,Employee,HR,Internal_Corporate,DEV_160,RES_HR_RECORDS,Confidential,Read,Success,0,
EVT_01155,2026-05-02 07:28:30,USR_055,Employee,Sales,Internal_Corporate,DEV_155,RES_GEN_20,Internal,Read,Success,0,
EVT_01156,2026-05-02 07:28:54,USR_031,Employee,Engineering,Internal_Corporate,DEV_131,RES_PUB_01,Public,Read,Success,0,
EVT_01157,2026-05-02 07:29:14,USR_012,Manager,Sales,VPN_Remote,DEV_112,RES_INT_02,Internal,Read,Success,0,
EVT_01158,2026-05-02 07:29:45,USR_048,Manager,Sales,VPN_Remote,DEV_148,RES_GEN_22,Internal,Write,Success,0,
EVT_01159,2026-05-02 07:29:54,USR_054,Intern,HR,Public_Internet,DEV_154,RES_HR_MEDICAL,Privileged,Read,Success,0,
EVT_01160,2026-05-02 07:31:37,USR_035,Manager,Engineering,VPN_Remote,DEV_135,RES_PUB_03,Public,Read,Success,0,
EVT_01161,2026-05-02 07:31:46,USR_011,Manager,Finance,VPN_Remote,DEV_111,RES_GEN_24,Internal,Write,Success,0,
EVT_01162,2026-05-02 07:32:25,USR_051,Employee,HR,Internal_Corporate,DEV_151,RES_INT_01,Internal,Read,Success,0,
EVT_01163,2026-05-02 07:32:38,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_INT_01,Internal,Write,Success,0,
EVT_01164,2026-05-02 07:32:50,USR_056,Intern,Engineering,Internal_Corporate,DEV_156,RES_GEN_28,Internal,Read,Success,0,
EVT_01165,2026-05-02 07:33:02,USR_026,Manager,Engineering,Internal_Corporate,DEV_126,RES_INT_04,Internal,Read,Success,0,
EVT_01166,2026-05-02 07:34:34,USR_039,Employee,Finance,Public_Internet,DEV_139,RES_GEN_29,Internal,Read,Success,0,
EVT_01167,2026-05-02 07:35:09,USR_051,Employee,HR,Internal_Corporate,DEV_151,RES_GEN_22,Internal,Read,Success,0,
EVT_01168,2026-05-02 07:39:50,USR_039,Employee,Finance,Internal_Corporate,DEV_139,RES_GEN_28,Internal,Read,Success,0,
EVT_01169,2026-05-02 07:40:58,USR_056,Intern,Engineering,Internal_Corporate,DEV_156,RES_GEN_19,Internal,Execute,Success,0,
EVT_01170,2026-05-02 07:41:13,USR_012,Manager,Sales,VPN_Remote,DEV_112,RES_SAL_PIPE,Confidential,Read,Success,0,
EVT_01171,2026-05-02 07:42:14,USR_027,Manager,Finance,Internal_Corporate,DEV_127,RES_GEN_26,Internal,Read,Success,0,
EVT_01172,2026-05-02 07:43:12,USR_003,Employee,Engineering,Internal_Corporate,DEV_103,RES_INT_03,Internal,Read,Success,0,
EVT_01173,2026-05-02 07:43:17,USR_054,Intern,HR,Internal_Corporate,DEV_154,RES_HR_MEDICAL,Privileged,Write,Success,0,
EVT_01174,2026-05-02 07:43:45,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_GEN_22,Internal,Read,Success,0,
EVT_01175,2026-05-02 07:44:26,USR_005,Manager,Sales,Internal_Corporate,DEV_105,RES_GEN_20,Internal,Read,Success,0,
EVT_01176,2026-05-02 07:46:30,USR_042,Manager,HR,Internal_Corporate,DEV_142,RES_GEN_29,Internal,Write,Success,0,
EVT_01177,2026-05-02 07:47:06,USR_043,Employee,Sales,Internal_Corporate,DEV_143,RES_GEN_23,Internal,Read,Success,0,
EVT_01178,2026-05-02 07:48:24,USR_055,Employee,Sales,Internal_Corporate,DEV_155,RES_GEN_29,Internal,Read,Success,0,
EVT_01179,2026-05-02 07:49:22,USR_037,Employee,HR,Internal_Corporate,DEV_137,RES_GEN_23,Internal,Read,Success,0,
EVT_01180,2026-05-02 07:49:35,USR_060,Employee,HR,Internal_Corporate,DEV_160,RES_GEN_22,Internal,Read,Success,0,
EVT_01181,2026-05-02 07:49:38,USR_013,Employee,Sales,Internal_Corporate,DEV_113,RES_GEN_20,Internal,Write,Success,0,
EVT_01182,2026-05-02 07:49:59,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_GEN_24,Internal,Read,Success,0,
EVT_01183,2026-05-02 07:50:32,USR_027,Manager,Finance,VPN_Remote,DEV_127,RES_FIN_BANK,Privileged,Read,Success,0,
EVT_01184,2026-05-02 07:50:53,USR_050,Admin,Sales,Internal_Corporate,DEV_150,RES_INT_01,Internal,Read,Success,0,
EVT_01185,2026-05-02 07:52:15,USR_055,Employee,Sales,Internal_Corporate,DEV_155,RES_GEN_25,Internal,Delete,Success,0,
EVT_01186,2026-05-02 07:52:30,USR_013,Employee,Sales,VPN_Remote,DEV_113,RES_GEN_29,Internal,Write,Success,0,
EVT_01187,2026-05-02 07:53:20,USR_053,Manager,Engineering,Internal_Corporate,DEV_153,RES_PUB_02,Public,Read,Success,0,
EVT_01188,2026-05-02 07:55:19,USR_036,Manager,HR,Internal_Corporate,DEV_136,RES_PUB_01,Public,Read,Success,0,
EVT_01189,2026-05-02 07:55:26,USR_029,Admin,Sales,Internal_Corporate,DEV_129,RES_GEN_24,Internal,Write,Success,0,
EVT_01190,2026-05-02 07:57:52,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_GEN_21,Internal,Read,Success,0,
EVT_01191,2026-05-02 07:58:58,USR_053,Manager,Engineering,Internal_Corporate,DEV_153,RES_GEN_24,Internal,Read,Success,0,
EVT_01192,2026-05-02 08:01:13,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_INT_01,Internal,Write,Success,0,
EVT_01193,2026-05-02 08:03:59,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_FIN_TAX,Confidential,Execute,Success,0,
EVT_01194,2026-05-02 08:04:46,USR_009,Admin,Engineering,VPN_Remote,DEV_109,RES_GEN_24,Internal,Write,Success,0,
EVT_01195,2026-05-02 08:05:59,USR_052,Employee,Sales,VPN_Remote,DEV_152,RES_GEN_23,Internal,Read,Success,0,
EVT_01196,2026-05-02 08:06:41,USR_030,Intern,Finance,VPN_Remote,DEV_130,RES_INT_04,Internal,Read,Success,0,
EVT_01197,2026-05-02 08:09:12,USR_055,Employee,Sales,Internal_Corporate,DEV_155,RES_GEN_23,Internal,Write,Success,0,
EVT_01198,2026-05-02 08:13:36,USR_023,Intern,HR,Internal_Corporate,DEV_123,RES_GEN_28,Internal,Read,Success,0,
EVT_01199,2026-05-02 08:15:02,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_PUB_03,Public,Read,Success,0,
EVT_01200,2026-05-02 08:16:52,USR_022,Employee,Engineering,Internal_Corporate,DEV_122,RES_INT_03,Internal,Read,Success,0,
EVT_01201,2026-05-02 08:17:07,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_GEN_25,Internal,Write,Success,0,
EVT_01202,2026-05-02 08:17:21,USR_039,Employee,Finance,VPN_Remote,DEV_139,RES_PUB_03,Public,Read,Success,0,
EVT_01203,2026-05-02 08:19:42,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_PUB_01,Public,Delete,Success,0,
EVT_01204,2026-05-02 08:20:48,USR_049,Employee,Finance,VPN_Remote,DEV_149,RES_FIN_LEDGER,Confidential,Read,Failure,0,
EVT_01205,2026-05-02 08:21:22,USR_038,Employee,HR,Public_Internet,DEV_138,RES_HR_MEDICAL,Privileged,Read,Success,1,Impossible_Travel
EVT_01206,2026-05-02 08:29:19,USR_042,Manager,HR,Internal_Corporate,DEV_142,RES_GEN_27,Internal,Write,Success,0,
EVT_01207,2026-05-02 08:31:07,USR_056,Intern,Engineering,Internal_Corporate,DEV_156,RES_GEN_19,Internal,Read,Success,0,
EVT_01208,2026-05-02 08:31:25,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01209,2026-05-02 08:31:33,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01210,2026-05-02 08:31:39,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01211,2026-05-02 08:31:45,USR_027,Manager,Finance,Internal_Corporate,DEV_127,RES_GEN_29,Internal,Execute,Success,0,
EVT_01212,2026-05-02 08:31:46,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01213,2026-05-02 08:31:49,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01214,2026-05-02 08:31:50,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01215,2026-05-02 08:31:55,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01216,2026-05-02 08:31:57,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01217,2026-05-02 08:31:58,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01218,2026-05-02 08:32:01,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01219,2026-05-02 08:32:07,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01220,2026-05-02 08:32:13,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01221,2026-05-02 08:32:15,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01222,2026-05-02 08:32:21,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01223,2026-05-02 08:32:31,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01224,2026-05-02 08:32:33,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01225,2026-05-02 08:32:37,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01226,2026-05-02 08:32:41,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01227,2026-05-02 08:32:43,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01228,2026-05-02 08:32:45,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01229,2026-05-02 08:32:49,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01230,2026-05-02 08:32:55,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01231,2026-05-02 08:33:25,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01232,2026-05-02 08:33:39,USR_048,Manager,Sales,VPN_Remote,DEV_148,RES_INT_01,Internal,Read,Success,0,
EVT_01233,2026-05-02 08:34:05,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01234,2026-05-02 08:34:29,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_INT_04,Internal,Read,Success,1,Bulk_Data_Spike
EVT_01235,2026-05-02 08:36:04,USR_058,Employee,HR,Internal_Corporate,DEV_158,RES_GEN_27,Internal,Read,Success,0,
EVT_01236,2026-05-02 08:37:47,USR_042,Manager,HR,Internal_Corporate,DEV_142,RES_HR_MEDICAL,Privileged,Read,Success,0,
EVT_01237,2026-05-02 08:38:29,USR_023,Intern,HR,Internal_Corporate,DEV_123,RES_HR_PAYROLL,Confidential,Read,Success,0,
EVT_01238,2026-05-02 08:44:55,USR_035,Manager,Engineering,Internal_Corporate,DEV_135,RES_GEN_21,Internal,Write,Success,0,
EVT_01239,2026-05-02 08:44:55,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_GEN_19,Internal,Execute,Success,0,
EVT_01240,2026-05-02 08:45:41,USR_055,Employee,Sales,Internal_Corporate,DEV_155,RES_GEN_23,Internal,Read,Success,0,
EVT_01241,2026-05-02 08:47:00,USR_006,Manager,HR,Internal_Corporate,DEV_106,RES_GEN_19,Internal,Read,Success,0,
EVT_01242,2026-05-02 08:51:00,USR_012,Manager,Sales,Internal_Corporate,DEV_112,RES_PUB_01,Public,Read,Success,0,
EVT_01243,2026-05-02 08:51:33,USR_035,Manager,Engineering,Internal_Corporate,DEV_135,RES_PUB_03,Public,Read,Success,0,
EVT_01244,2026-05-02 08:52:09,USR_022,Employee,Engineering,Internal_Corporate,DEV_122,RES_GEN_22,Internal,Read,Success,0,
EVT_01245,2026-05-02 08:52:42,USR_006,Manager,HR,Internal_Corporate,DEV_106,RES_PUB_03,Public,Read,Success,0,
EVT_01246,2026-05-02 08:56:18,USR_039,Employee,Finance,Internal_Corporate,DEV_139,RES_GEN_28,Internal,Read,Success,0,
EVT_01247,2026-05-02 08:59:40,USR_034,Intern,Sales,Internal_Corporate,DEV_134,RES_FIN_LEDGER,Confidential,Read,Success,1,Unusual_Resource_Access
EVT_01248,2026-05-02 08:59:54,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_FIN_TAX,Confidential,Read,Success,0,
EVT_01249,2026-05-02 09:01:18,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_GEN_22,Internal,Read,Success,0,
EVT_01250,2026-05-02 09:02:58,USR_006,Manager,HR,VPN_Remote,DEV_106,RES_PUB_02,Public,Read,Success,0,
EVT_01251,2026-05-02 09:03:12,USR_042,Manager,HR,Internal_Corporate,DEV_142,RES_HR_MEDICAL,Privileged,Read,Success,0,
EVT_01252,2026-05-02 09:04:30,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_PUB_02,Public,Read,Success,0,
EVT_01253,2026-05-02 09:05:23,USR_036,Manager,HR,Internal_Corporate,DEV_136,RES_INT_01,Internal,Read,Success,0,
EVT_01254,2026-05-02 09:05:44,USR_006,Manager,HR,Internal_Corporate,DEV_106,RES_INT_01,Internal,Read,Success,0,
EVT_01255,2026-05-02 09:05:52,USR_008,Employee,Finance,VPN_Remote,DEV_108,RES_FIN_TAX,Confidential,Write,Success,0,
EVT_01256,2026-05-02 09:07:57,USR_029,Admin,Sales,VPN_Remote,DEV_129,RES_GEN_25,Internal,Read,Success,0,
EVT_01257,2026-05-02 09:08:17,USR_040,Employee,Finance,Internal_Corporate,DEV_140,RES_INT_01,Internal,Read,Success,0,
EVT_01258,2026-05-02 09:08:43,USR_012,Manager,Sales,Internal_Corporate,DEV_112,RES_GEN_29,Internal,Execute,Success,0,
EVT_01259,2026-05-02 09:08:50,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_GEN_27,Internal,Read,Success,0,
EVT_01260,2026-05-02 09:09:14,USR_015,Employee,Engineering,Internal_Corporate,DEV_115,RES_GEN_20,Internal,Read,Success,0,
EVT_01261,2026-05-02 09:10:11,USR_013,Employee,Sales,Internal_Corporate,DEV_113,RES_SAL_CRM,Internal,Read,Success,0,
EVT_01262,2026-05-02 09:10:24,USR_024,Admin,Engineering,VPN_Remote,DEV_124,RES_GEN_23,Internal,Execute,Success,0,
EVT_01263,2026-05-02 09:11:07,USR_041,Admin,Engineering,Internal_Corporate,DEV_141,RES_PUB_01,Public,Execute,Success,0,
EVT_01264,2026-05-02 09:11:19,USR_020,Manager,Engineering,Internal_Corporate,DEV_120,RES_GEN_26,Internal,Read,Success,0,
EVT_01265,2026-05-02 09:11:28,USR_013,Employee,Sales,Internal_Corporate,DEV_113,RES_SAL_CRM,Internal,Write,Success,0,
EVT_01266,2026-05-02 09:14:34,USR_033,Intern,Engineering,VPN_Remote,DEV_133,RES_INT_02,Internal,Read,Success,0,
EVT_01267,2026-05-02 09:15:04,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_GEN_25,Internal,Read,Success,0,
EVT_01268,2026-05-02 09:15:50,USR_012,Manager,Sales,Internal_Corporate,DEV_112,RES_SAL_PIPE,Confidential,Read,Success,0,
EVT_01269,2026-05-02 09:15:58,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_GEN_23,Internal,Read,Success,0,
EVT_01270,2026-05-02 09:17:43,USR_013,Employee,Sales,VPN_Remote,DEV_113,RES_SAL_CRM,Internal,Read,Success,0,
EVT_01271,2026-05-02 09:19:01,USR_038,Employee,HR,Internal_Corporate,DEV_138,RES_GEN_22,Internal,Read,Success,0,
EVT_01272,2026-05-02 09:20:16,USR_012,Manager,Sales,Internal_Corporate,DEV_112,RES_GEN_23,Internal,Read,Success,0,
EVT_01273,2026-05-02 09:21:20,USR_043,Employee,Sales,VPN_Remote,DEV_143,RES_GEN_27,Internal,Delete,Success,0,
EVT_01274,2026-05-02 09:21:36,USR_053,Manager,Engineering,Internal_Corporate,DEV_153,RES_PUB_02,Public,Write,Success,0,
EVT_01275,2026-05-02 09:22:30,USR_030,Intern,Finance,Internal_Corporate,DEV_130,RES_PUB_01,Public,Read,Success,0,
EVT_01276,2026-05-02 09:22:56,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_INT_03,Internal,Read,Success,0,
EVT_01277,2026-05-02 09:27:38,USR_009,Admin,Engineering,Public_Internet,DEV_109,RES_GEN_25,Internal,Read,Success,0,
EVT_01278,2026-05-02 09:29:49,USR_009,Admin,Engineering,VPN_Remote,DEV_109,RES_GEN_24,Internal,Read,Success,0,
EVT_01279,2026-05-02 09:29:54,USR_029,Admin,Sales,VPN_Remote,DEV_129,RES_GEN_28,Internal,Write,Success,0,
EVT_01280,2026-05-02 09:30:55,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_PUB_02,Public,Write,Success,0,
EVT_01281,2026-05-02 09:31:37,USR_054,Intern,HR,Internal_Corporate,DEV_154,RES_HR_MEDICAL,Privileged,Read,Success,0,
EVT_01282,2026-05-02 09:32:36,USR_021,Employee,Finance,Internal_Corporate,DEV_121,RES_GEN_19,Internal,Write,Success,0,
EVT_01283,2026-05-02 09:32:57,USR_038,Employee,HR,Internal_Corporate,DEV_138,RES_GEN_25,Internal,Read,Success,0,
EVT_01284,2026-05-02 09:33:44,USR_041,Admin,Engineering,Internal_Corporate,DEV_141,RES_GEN_23,Internal,Read,Success,0,
EVT_01285,2026-05-02 09:34:26,USR_060,Employee,HR,Internal_Corporate,DEV_160,RES_GEN_22,Internal,Read,Success,0,
EVT_01286,2026-05-02 09:36:10,USR_001,Employee,Engineering,VPN_Remote,DEV_101,RES_ENG_CICD,Confidential,Read,Success,0,
EVT_01287,2026-05-02 09:36:23,USR_009,Admin,Engineering,Public_Internet,DEV_109,RES_GEN_23,Internal,Read,Success,0,
