event_id,baseline_risk_score,baseline_decision,is_anomaly,anomaly_type
EVT_03769,45.0,CHALLENGE,0,
EVT_03770,15.0,ALLOW,0,
EVT_03771,55.0,CHALLENGE,0,
EVT_03772,25.0,ALLOW,0,
EVT_03773,25.0,ALLOW,0,
EVT_03774,10.0,ALLOW,0,
EVT_03775,10.0,ALLOW,0,
EVT_03776,35.0,ALLOW,0,
EVT_03777,10.0,ALLOW,0,
EVT_03778,25.0,ALLOW,0,
EVT_03779,10.0,ALLOW,0,
EVT_03780,10.0,ALLOW,0,
EVT_03781,25.0,ALLOW,0,
EVT_03782,25.0,ALLOW,0,
EVT_03783,10.0,ALLOW,0,
EVT_03784,25.0,ALLOW,0,
EVT_03785,15.0,ALLOW,0,
EVT_03786,15.0,ALLOW,0,
EVT_03787,10.0,ALLOW,0,
EVT_03788,35.0,ALLOW,0,
EVT_03789,10.0,ALLOW,0,
EVT_03790,10.0,ALLOW,0,
EVT_03791,25.0,ALLOW,0,
EVT_03792,15.0,ALLOW,0,
EVT_03793,10.0,ALLOW,0,
EVT_03794,30.0,ALLOW,0,
EVT_03795,10.0,ALLOW,0,
EVT_03796,15.0,ALLOW,0,
EVT_03797,10.0,ALLOW,0,
EVT_03798,10.0,ALLOW,0,
EVT_03799,10.0,ALLOW,0,
EVT_03800,25.0,ALLOW,0,
EVT_03801,40.0,ALLOW,0,
EVT_03802,25.0,ALLOW,0,
EVT_03803,10.0,ALLOW,0,
EVT_03804,40.0,ALLOW,0,
EVT_03805,35.0,ALLOW,0,
EVT_03806,45.0,CHALLENGE,0,
EVT_03807,10.0,ALLOW,0,
EVT_03808,25.0,ALLOW,0,
EVT_03809,30.0,ALLOW,0,
EVT_03810,10.0,ALLOW,0,
EVT_03811,10.0,ALLOW,0,
EVT_03812,25.0,ALLOW,0,
EVT_03813,25.0,ALLOW,0,
EVT_03814,15.0,ALLOW,0,
EVT_03815,30.0,ALLOW,0,
EVT_03816,25.0,ALLOW,0,
EVT_03817,10.0,ALLOW,0,
EVT_03818,10.0,ALLOW,0,
EVT_03819,10.0,ALLOW,0,
EVT_03820,25.0,ALLOW,0,
EVT_03821,10.0,ALLOW,0,
EVT_03822,10.0,ALLOW,0,
EVT_03823,10.0,ALLOW,0,
EVT_03824,30.0,ALLOW,0,
EVT_03825,10.0,ALLOW,0,
EVT_03826,95.0,BLOCK,1,New_Device_Sensitive
EVT_03827,25.0,ALLOW,0,
EVT_03828,40.0,ALLOW,0,
EVT_03829,30.0,ALLOW,0,
EVT_03830,50.0,CHALLENGE,0,
EVT_03831,10.0,ALLOW,0,
EVT_03832,25.0,ALLOW,0,
EVT_03833,25.0,ALLOW,0,
EVT_03834,10.0,ALLOW,0,
EVT_03835,10.0,ALLOW,0,
EVT_03836,10.0,ALLOW,0,
EVT_03837,10.0,ALLOW,0,
EVT_03838,10.0,ALLOW,0,
EVT_03839,10.0,ALLOW,0,
EVT_03840,10.0,ALLOW,0,
EVT_03841,10.0,ALLOW,0,
EVT_03842,10.0,ALLOW,0,
EVT_03843,25.0,ALLOW,0,
EVT_03844,10.0,ALLOW,0,
EVT_03845,10.0,ALLOW,0,
EVT_03846,10.0,ALLOW,0,
EVT_03847,15.0,ALLOW,0,
EVT_03848,25.0,ALLOW,0,
EVT_03849,10.0,ALLOW,0,
EVT_03850,10.0,ALLOW,0,
EVT_03851,15.0,ALLOW,0,
EVT_03852,10.0,ALLOW,0,
EVT_03853,10.0,ALLOW,0,
EVT_03854,10.0,ALLOW,0,
EVT_03855,25.0,ALLOW,0,
EVT_03856,35.0,ALLOW,0,
EVT_03857,10.0,ALLOW,0,
EVT_03858,15.0,ALLOW,0,
EVT_03859,35.0,ALLOW,0,
EVT_03860,15.0,ALLOW,0,
EVT_03861,10.0,ALLOW,0,
EVT_03862,10.0,ALLOW,0,
EVT_03863,10.0,ALLOW,0,
EVT_03864,35.0,ALLOW,0,
EVT_03865,10.0,ALLOW,0,
EVT_03866,10.0,ALLOW,0,
EVT_03867,10.0,ALLOW,0,
EVT_03868,10.0,ALLOW,0,
EVT_03869,45.0,CHALLENGE,0,
EVT_03870,70.0,CHALLENGE,0,
EVT_03871,25.0,ALLOW,0,
EVT_03872,10.0,ALLOW,0,
EVT_03873,10.0,ALLOW,0,
EVT_03874,15.0,ALLOW,0,
EVT_03875,10.0,ALLOW,0,
EVT_03876,10.0,ALLOW,0,
EVT_03877,10.0,ALLOW,0,
EVT_03878,10.0,ALLOW,0,
EVT_03879,25.0,ALLOW,0,
EVT_03880,10.0,ALLOW,0,
EVT_03881,10.0,ALLOW,0,
EVT_03882,10.0,ALLOW,0,
EVT_03883,10.0,ALLOW,0,
EVT_03884,10.0,ALLOW,0,
EVT_03885,25.0,ALLOW,0,
EVT_03886,25.0,ALLOW,0,
EVT_03887,10.0,ALLOW,0,
EVT_03888,25.0,ALLOW,0,
EVT_03889,10.0,ALLOW,0,
EVT_03890,10.0,ALLOW,0,
EVT_03891,15.0,ALLOW,0,
EVT_03892,25.0,ALLOW,0,
EVT_03893,10.0,ALLOW,0,
EVT_03894,10.0,ALLOW,0,
EVT_03895,10.0,ALLOW,0,
EVT_03896,10.0,ALLOW,0,
EVT_03897,25.0,ALLOW,0,
EVT_03898,45.0,CHALLENGE,0,
EVT_03899,15.0,ALLOW,0,
EVT_03900,10.0,ALLOW,0,
EVT_03901,25.0,ALLOW,0,
EVT_03902,40.0,ALLOW,0,
EVT_03903,10.0,ALLOW,0,
EVT_03904,15.0,ALLOW,0,
EVT_03905,15.0,ALLOW,0,
EVT_03906,35.0,ALLOW,0,
EVT_03907,10.0,ALLOW,0,
EVT_03908,10.0,ALLOW,0,
EVT_03909,10.0,ALLOW,0,
EVT_03910,10.0,ALLOW,0,
EVT_03911,10.0,ALLOW,0,
EVT_03912,50.0,CHALLENGE,0,
EVT_03913,10.0,ALLOW,0,
EVT_03914,10.0,ALLOW,0,
EVT_03915,20.0,ALLOW,0,
EVT_03916,10.0,ALLOW,0,
EVT_03917,10.0,ALLOW,0,
EVT_03918,15.0,ALLOW,0,
EVT_03919,10.0,ALLOW,0,
EVT_03920,15.0,ALLOW,0,
EVT_03921,25.0,ALLOW,0,
EVT_03922,40.0,ALLOW,0,
EVT_03923,15.0,ALLOW,0,
EVT_03924,10.0,ALLOW,0,
EVT_03925,10.0,ALLOW,0,
EVT_03926,25.0,ALLOW,0,
EVT_03927,25.0,ALLOW,0,
EVT_03928,10.0,ALLOW,0,
EVT_03929,10.0,ALLOW,0,
EVT_03930,15.0,ALLOW,0,
EVT_03931,40.0,ALLOW,0,
EVT_03932,10.0,ALLOW,0,
EVT_03933,30.0,ALLOW,0,
EVT_03934,50.0,CHALLENGE,0,
EVT_03935,40.0,ALLOW,0,
EVT_03936,25.0,ALLOW,0,
EVT_03937,10.0,ALLOW,0,
EVT_03938,25.0,ALLOW,0,
EVT_03939,10.0,ALLOW,0,
EVT_03940,10.0,ALLOW,0,
EVT_03941,10.0,ALLOW,0,
EVT_03942,40.0,ALLOW,0,
EVT_03943,10.0,ALLOW,0,
EVT_03944,10.0,ALLOW,0,
EVT_03945,15.0,ALLOW,0,
EVT_03946,10.0,ALLOW,0,
EVT_03947,10.0,ALLOW,0,
EVT_03948,10.0,ALLOW,0,
EVT_03949,10.0,ALLOW,0,
EVT_03950,20.0,ALLOW,0,
EVT_03951,10.0,ALLOW,0,
EVT_03952,10.0,ALLOW,0,
EVT_03953,35.0,ALLOW,1,Unusual_Resource_Access
EVT_03954,25.0,ALLOW,0,
EVT_03955,25.0,ALLOW,0,
EVT_03956,25.0,ALLOW,0,
EVT_03957,10.0,ALLOW,0,
EVT_03958,25.0,ALLOW,0,
EVT_03959,45.0,CHALLENGE,0,
EVT_03960,25.0,ALLOW,0,
EVT_03961,20.0,ALLOW,0,
EVT_03962,10.0,ALLOW,0,
EVT_03963,25.0,ALLOW,0,
EVT_03964,10.0,ALLOW,0,
EVT_03965,10.0,ALLOW,0,
EVT_03966,25.0,ALLOW,0,
EVT_03967,10.0,ALLOW,0,
EVT_03968,10.0,ALLOW,0,
EVT_03969,25.0,ALLOW,0,
EVT_03970,10.0,ALLOW,0,
EVT_03971,10.0,ALLOW,0,
EVT_03972,10.0,ALLOW,0,
EVT_03973,25.0,ALLOW,0,
EVT_03974,25.0,ALLOW,0,
EVT_03975,10.0,ALLOW,0,
EVT_03976,10.0,ALLOW,0,
EVT_03977,10.0,ALLOW,0,
EVT_03978,10.0,ALLOW,0,
EVT_03979,10.0,ALLOW,0,
EVT_03980,10.0,ALLOW,0,
EVT_03981,25.0,ALLOW,0,
EVT_03982,25.0,ALLOW,0,
EVT_03983,10.0,ALLOW,0,
EVT_03984,10.0,ALLOW,0,
EVT_03985,15.0,ALLOW,0,
EVT_03986,15.0,ALLOW,0,
EVT_03987,10.0,ALLOW,0,
EVT_03988,10.0,ALLOW,0,
EVT_03989,10.0,ALLOW,0,
EVT_03990,30.0,ALLOW,0,
EVT_03991,10.0,ALLOW,0,
EVT_03992,15.0,ALLOW,0,
EVT_03993,10.0,ALLOW,0,
EVT_03994,25.0,ALLOW,0,
EVT_03995,10.0,ALLOW,0,
EVT_03996,10.0,ALLOW,0,
EVT_03997,45.0,CHALLENGE,0,
EVT_03998,30.0,ALLOW,0,
EVT_03999,10.0,ALLOW,0,
EVT_04000,60.0,CHALLENGE,0,
EVT_04001,10.0,ALLOW,0,
EVT_04002,15.0,ALLOW,0,
EVT_04003,25.0,ALLOW,0,
EVT_04004,10.0,ALLOW,0,
EVT_04005,10.0,ALLOW,0,
EVT_04006,10.0,ALLOW,0,
EVT_04007,10.0,ALLOW,0,
EVT_04008,25.0,ALLOW,0,
EVT_04009,25.0,ALLOW,0,
EVT_04010,10.0,ALLOW,0,
EVT_04011,10.0,ALLOW,0,
EVT_04012,25.0,ALLOW,0,
EVT_04013,30.0,ALLOW,0,
EVT_04014,10.0,ALLOW,0,
EVT_04015,25.0,ALLOW,1,Unusual_Resource_Access
EVT_04016,25.0,ALLOW,0,
EVT_04017,35.0,ALLOW,0,
EVT_04018,10.0,ALLOW,0,
EVT_04019,25.0,ALLOW,0,
EVT_04020,10.0,ALLOW,0,
EVT_04021,10.0,ALLOW,0,
EVT_04022,10.0,ALLOW,0,
EVT_04023,40.0,ALLOW,0,
EVT_04024,25.0,ALLOW,0,
EVT_04025,25.0,ALLOW,0,
EVT_04026,10.0,ALLOW,0,
EVT_04027,15.0,ALLOW,0,
EVT_04028,95.0,BLOCK,1,New_Device_Sensitive
EVT_04029,30.0,ALLOW,0,
EVT_04030,60.0,CHALLENGE,0,
EVT_04031,10.0,ALLOW,0,
EVT_04032,10.0,ALLOW,0,
EVT_04033,30.0,ALLOW,0,
EVT_04034,10.0,ALLOW,0,
EVT_04035,25.0,ALLOW,0,
EVT_04036,25.0,ALLOW,0,
EVT_04037,40.0,ALLOW,0,
EVT_04038,25.0,ALLOW,0,
EVT_04039,10.0,ALLOW,0,
EVT_04040,10.0,ALLOW,0,
EVT_04041,30.0,ALLOW,0,
EVT_04042,15.0,ALLOW,0,
EVT_04043,25.0,ALLOW,0,
EVT_04044,10.0,ALLOW,0,
EVT_04045,25.0,ALLOW,0,
EVT_04046,25.0,ALLOW,0,
EVT_04047,25.0,ALLOW,0,
EVT_04048,30.0,ALLOW,0,
EVT_04049,15.0,ALLOW,0,
EVT_04050,25.0,ALLOW,0,
EVT_04051,10.0,ALLOW,0,
EVT_04052,10.0,ALLOW,0,
EVT_04053,10.0,ALLOW,0,
EVT_04054,10.0,ALLOW,0,
EVT_04055,10.0,ALLOW,0,
EVT_04056,10.0,ALLOW,0,
EVT_04057,10.0,ALLOW,0,
EVT_04058,10.0,ALLOW,0,
EVT_04059,10.0,ALLOW,0,
EVT_04060,10.0,ALLOW,0,
EVT_04061,10.0,ALLOW,0,
EVT_04062,15.0,ALLOW,0,
EVT_04063,10.0,ALLOW,0,
EVT_04064,25.0,ALLOW,0,
EVT_04065,80.0,BLOCK,1,New_Device_Sensitive
EVT_04066,10.0,ALLOW,0,
EVT_04067,60.0,CHALLENGE,0,
EVT_04068,15.0,ALLOW,0,
EVT_04069,45.0,CHALLENGE,0,
EVT_04070,10.0,ALLOW,0,
EVT_04071,10.0,ALLOW,0,
EVT_04072,10.0,ALLOW,0,
EVT_04073,10.0,ALLOW,0,
EVT_04074,25.0,ALLOW,0,
EVT_04075,15.0,ALLOW,0,
EVT_04076,25.0,ALLOW,0,
EVT_04077,25.0,ALLOW,0,
EVT_04078,10.0,ALLOW,0,
EVT_04079,10.0,ALLOW,0,
EVT_04080,10.0,ALLOW,0,
EVT_04081,45.0,CHALLENGE,0,
EVT_04082,10.0,ALLOW,0,
EVT_04083,10.0,ALLOW,0,
EVT_04084,10.0,ALLOW,0,
EVT_04085,10.0,ALLOW,0,
EVT_04086,10.0,ALLOW,0,
EVT_04087,10.0,ALLOW,0,
EVT_04088,10.0,ALLOW,0,
EVT_04089,10.0,ALLOW,0,
EVT_04090,10.0,ALLOW,0,
EVT_04091,10.0,ALLOW,0,
EVT_04092,10.0,ALLOW,0,
EVT_04093,10.0,ALLOW,0,
EVT_04094,10.0,ALLOW,0,
EVT_04095,25.0,ALLOW,0,
EVT_04096,30.0,ALLOW,0,
EVT_04097,25.0,ALLOW,0,
EVT_04098,25.0,ALLOW,0,
EVT_04099,15.0,ALLOW,0,
EVT_04100,10.0,ALLOW,0,
EVT_04101,10.0,ALLOW,0,
EVT_04102,25.0,ALLOW,0,
EVT_04103,10.0,ALLOW,0,
EVT_04104,35.0,ALLOW,0,
EVT_04105,30.0,ALLOW,0,
EVT_04106,30.0,ALLOW,0,
EVT_04107,10.0,ALLOW,0,
EVT_04108,10.0,ALLOW,0,
EVT_04109,35.0,ALLOW,0,
EVT_04110,10.0,ALLOW,0,
EVT_04111,10.0,ALLOW,0,
EVT_04112,35.0,ALLOW,0,
EVT_04113,10.0,ALLOW,0,
EVT_04114,10.0,ALLOW,0,
EVT_04115,25.0,ALLOW,0,
EVT_04116,45.0,CHALLENGE,1,Impossible_Travel
EVT_04117,10.0,ALLOW,0,
EVT_04118,25.0,ALLOW,0,
EVT_04119,10.0,ALLOW,0,
EVT_04120,10.0,ALLOW,0,
EVT_04121,25.0,ALLOW,0,
EVT_04122,10.0,ALLOW,0,
EVT_04123,25.0,ALLOW,0,
EVT_04124,25.0,ALLOW,0,
EVT_04125,15.0,ALLOW,0,
EVT_04126,10.0,ALLOW,0,
EVT_04127,45.0,CHALLENGE,0,
EVT_04128,10.0,ALLOW,0,
EVT_04129,30.0,ALLOW,0,
EVT_04130,10.0,ALLOW,0,
EVT_04131,25.0,ALLOW,0,
EVT_04132,15.0,ALLOW,0,
EVT_04133,30.0,ALLOW,0,
EVT_04134,15.0,ALLOW,0,
EVT_04135,25.0,ALLOW,0,
EVT_04136,10.0,ALLOW,0,
EVT_04137,25.0,ALLOW,0,
EVT_04138,30.0,ALLOW,0,
EVT_04139,10.0,ALLOW,0,
EVT_04140,25.0,ALLOW,1,Unusual_Resource_Access
EVT_04141,25.0,ALLOW,0,
EVT_04142,25.0,ALLOW,0,
EVT_04143,50.0,CHALLENGE,0,
EVT_04144,30.0,ALLOW,0,
EVT_04145,80.0,BLOCK,1,Privilege_Escalation
EVT_04146,80.0,BLOCK,1,Privilege_Escalation
EVT_04147,80.0,BLOCK,1,Privilege_Escalation
EVT_04148,80.0,BLOCK,1,Privilege_Escalation
EVT_04149,80.0,BLOCK,1,Privilege_Escalation
EVT_04150,70.0,CHALLENGE,1,Privilege_Escalation
EVT_04151,25.0,ALLOW,0,
EVT_04152,15.0,ALLOW,0,
EVT_04153,10.0,ALLOW,0,
EVT_04154,25.0,ALLOW,0,
EVT_04155,10.0,ALLOW,0,
EVT_04156,25.0,ALLOW,0,
EVT_04157,15.0,ALLOW,0,
EVT_04158,10.0,ALLOW,0,
EVT_04159,25.0,ALLOW,0,
EVT_04160,20.0,ALLOW,0,
EVT_04161,10.0,ALLOW,0,
EVT_04162,40.0,ALLOW,0,
EVT_04163,10.0,ALLOW,0,
EVT_04164,25.0,ALLOW,0,
EVT_04165,25.0,ALLOW,0,
EVT_04166,10.0,ALLOW,0,
EVT_04167,25.0,ALLOW,0,
EVT_04168,70.0,CHALLENGE,1,New_Device_Sensitive
EVT_04169,25.0,ALLOW,0,
EVT_04170,25.0,ALLOW,0,
EVT_04171,30.0,ALLOW,0,
EVT_04172,15.0,ALLOW,0,
EVT_04173,15.0,ALLOW,0,
EVT_04174,10.0,ALLOW,0,
EVT_04175,70.0,CHALLENGE,1,New_Device_Sensitive
EVT_04176,10.0,ALLOW,0,
EVT_04177,10.0,ALLOW,0,
EVT_04178,10.0,ALLOW,0,
EVT_04179,10.0,ALLOW,0,
EVT_04180,15.0,ALLOW,0,
EVT_04181,15.0,ALLOW,0,
EVT_04182,15.0,ALLOW,0,
EVT_04183,10.0,ALLOW,0,
EVT_04184,25.0,ALLOW,0,
EVT_04185,80.0,BLOCK,1,New_Device_Sensitive
EVT_04186,25.0,ALLOW,0,
EVT_04187,10.0,ALLOW,0,
EVT_04188,25.0,ALLOW,0,
EVT_04189,45.0,CHALLENGE,1,Impossible_Travel
EVT_04190,35.0,ALLOW,0,
EVT_04191,10.0,ALLOW,0,
EVT_04192,15.0,ALLOW,0,
EVT_04193,25.0,ALLOW,0,
EVT_04194,10.0,ALLOW,0,
EVT_04195,10.0,ALLOW,0,
EVT_04196,15.0,ALLOW,0,
EVT_04197,95.0,BLOCK,1,New_Device_Sensitive
EVT_04198,10.0,ALLOW,0,
EVT_04199,25.0,ALLOW,0,
EVT_04200,60.0,CHALLENGE,0,
EVT_04201,10.0,ALLOW,0,
EVT_04202,25.0,ALLOW,0,
EVT_04203,10.0,ALLOW,0,
EVT_04204,25.0,ALLOW,0,
EVT_04205,10.0,ALLOW,0,
EVT_04206,15.0,ALLOW,0,
EVT_04207,10.0,ALLOW,0,
EVT_04208,10.0,ALLOW,0,
EVT_04209,25.0,ALLOW,0,
EVT_04210,25.0,ALLOW,0,
EVT_04211,20.0,ALLOW,0,
EVT_04212,10.0,ALLOW,0,
EVT_04213,40.0,ALLOW,0,
EVT_04214,10.0,ALLOW,0,
EVT_04215,40.0,ALLOW,0,
EVT_04216,35.0,ALLOW,0,
EVT_04217,25.0,ALLOW,0,
EVT_04218,25.0,ALLOW,0,
EVT_04219,15.0,ALLOW,0,
EVT_04220,10.0,ALLOW,0,
EVT_04221,15.0,ALLOW,0,
EVT_04222,10.0,ALLOW,0,
EVT_04223,15.0,ALLOW,0,
EVT_04224,25.0,ALLOW,0,
EVT_04225,25.0,ALLOW,0,
EVT_04226,20.0,ALLOW,0,
EVT_04227,10.0,ALLOW,0,
EVT_04228,10.0,ALLOW,0,
EVT_04229,10.0,ALLOW,0,
EVT_04230,10.0,ALLOW,0,
EVT_04231,20.0,ALLOW,0,
EVT_04232,10.0,ALLOW,0,
EVT_04233,15.0,ALLOW,0,
EVT_04234,10.0,ALLOW,0,
EVT_04235,10.0,ALLOW,0,
EVT_04236,15.0,ALLOW,0,
EVT_04237,10.0,ALLOW,0,
EVT_04238,10.0,ALLOW,0,
EVT_04239,15.0,ALLOW,0,
EVT_04240,10.0,ALLOW,0,
EVT_04241,10.0,ALLOW,0,
EVT_04242,30.0,ALLOW,0,
EVT_04243,30.0,ALLOW,0,
EVT_04244,25.0,ALLOW,0,
EVT_04245,25.0,ALLOW,0,
EVT_04246,10.0,ALLOW,0,
EVT_04247,15.0,ALLOW,0,
EVT_04248,25.0,ALLOW,0,
EVT_04249,10.0,ALLOW,0,
EVT_04250,15.0,ALLOW,0,
EVT_04251,10.0,ALLOW,0,
EVT_04252,10.0,ALLOW,0,
EVT_04253,10.0,ALLOW,0,
EVT_04254,30.0,ALLOW,0,
EVT_04255,25.0,ALLOW,0,
EVT_04256,10.0,ALLOW,0,
EVT_04257,25.0,ALLOW,0,
EVT_04258,10.0,ALLOW,0,
EVT_04259,15.0,ALLOW,0,
EVT_04260,25.0,ALLOW,0,
EVT_04261,15.0,ALLOW,0,
EVT_04262,10.0,ALLOW,0,
EVT_04263,10.0,ALLOW,0,
EVT_04264,10.0,ALLOW,0,
EVT_04265,25.0,ALLOW,0,
EVT_04266,10.0,ALLOW,0,
EVT_04267,10.0,ALLOW,0,
EVT_04268,10.0,ALLOW,0,
EVT_04269,10.0,ALLOW,0,
EVT_04270,35.0,ALLOW,0,
EVT_04271,10.0,ALLOW,0,
EVT_04272,10.0,ALLOW,0,
EVT_04273,50.0,CHALLENGE,0,
EVT_04274,25.0,ALLOW,0,
EVT_04275,15.0,ALLOW,0,
EVT_04276,10.0,ALLOW,0,
EVT_04277,10.0,ALLOW,0,
EVT_04278,10.0,ALLOW,0,
EVT_04279,10.0,ALLOW,0,
EVT_04280,10.0,ALLOW,0,
EVT_04281,25.0,ALLOW,0,
EVT_04282,25.0,ALLOW,0,
EVT_04283,10.0,ALLOW,0,
EVT_04284,25.0,ALLOW,0,
EVT_04285,10.0,ALLOW,0,
EVT_04286,10.0,ALLOW,0,
EVT_04287,10.0,ALLOW,0,
EVT_04288,10.0,ALLOW,0,
EVT_04289,10.0,ALLOW,0,
EVT_04290,25.0,ALLOW,0,
EVT_04291,25.0,ALLOW,0,
EVT_04292,10.0,ALLOW,0,
EVT_04293,15.0,ALLOW,0,
EVT_04294,10.0,ALLOW,0,
EVT_04295,10.0,ALLOW,0,
EVT_04296,40.0,ALLOW,0,
EVT_04297,25.0,ALLOW,0,
EVT_04298,15.0,ALLOW,0,
EVT_04299,10.0,ALLOW,0,
EVT_04300,10.0,ALLOW,0,
EVT_04301,30.0,ALLOW,0,
EVT_04302,25.0,ALLOW,0,
EVT_04303,10.0,ALLOW,0,
EVT_04304,15.0,ALLOW,0,
EVT_04305,10.0,ALLOW,0,
EVT_04306,10.0,ALLOW,0,
EVT_04307,10.0,ALLOW,0,
EVT_04308,15.0,ALLOW,0,
EVT_04309,25.0,ALLOW,0,
EVT_04310,10.0,ALLOW,0,
EVT_04311,30.0,ALLOW,0,
EVT_04312,25.0,ALLOW,0,
EVT_04313,10.0,ALLOW,0,
EVT_04314,10.0,ALLOW,0,
EVT_04315,25.0,ALLOW,0,
EVT_04316,25.0,ALLOW,0,
EVT_04317,25.0,ALLOW,0,
EVT_04318,25.0,ALLOW,0,
EVT_04319,15.0,ALLOW,0,
EVT_04320,10.0,ALLOW,0,
EVT_04321,10.0,ALLOW,0,
EVT_04322,10.0,ALLOW,0,
EVT_04323,10.0,ALLOW,0,
EVT_04324,75.0,BLOCK,1,Off_Hours_Privileged
EVT_04325,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_04326,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_04327,75.0,BLOCK,1,Off_Hours_Privileged
EVT_04328,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_04329,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_04330,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_04331,75.0,BLOCK,1,Off_Hours_Privileged
EVT_04332,75.0,BLOCK,1,Off_Hours_Privileged
EVT_04333,75.0,BLOCK,1,Off_Hours_Privileged
EVT_04334,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_04335,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_04336,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_04337,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_04338,75.0,BLOCK,1,Off_Hours_Privileged
EVT_04339,75.0,BLOCK,1,Off_Hours_Privileged
EVT_04340,25.0,ALLOW,0,
EVT_04341,25.0,ALLOW,0,
EVT_04342,25.0,ALLOW,0,
EVT_04343,10.0,ALLOW,0,
EVT_04344,10.0,ALLOW,0,
EVT_04345,10.0,ALLOW,0,
EVT_04346,25.0,ALLOW,0,
EVT_04347,10.0,ALLOW,0,
EVT_04348,25.0,ALLOW,0,
EVT_04349,25.0,ALLOW,0,
EVT_04350,10.0,ALLOW,0,
EVT_04351,10.0,ALLOW,0,
EVT_04352,60.0,CHALLENGE,0,
EVT_04353,40.0,ALLOW,0,
EVT_04354,10.0,ALLOW,0,
EVT_04355,25.0,ALLOW,0,
EVT_04356,25.0,ALLOW,0,
EVT_04357,30.0,ALLOW,0,
EVT_04358,25.0,ALLOW,0,
EVT_04359,10.0,ALLOW,0,
EVT_04360,10.0,ALLOW,0,
EVT_04361,20.0,ALLOW,0,
EVT_04362,10.0,ALLOW,0,
EVT_04363,10.0,ALLOW,0,
EVT_04364,10.0,ALLOW,0,
EVT_04365,10.0,ALLOW,0,
EVT_04366,25.0,ALLOW,0,
EVT_04367,25.0,ALLOW,0,
EVT_04368,25.0,ALLOW,0,
EVT_04369,10.0,ALLOW,0,
EVT_04370,10.0,ALLOW,0,
EVT_04371,10.0,ALLOW,0,
EVT_04372,35.0,ALLOW,0,
EVT_04373,10.0,ALLOW,0,
EVT_04374,10.0,ALLOW,0,
EVT_04375,30.0,ALLOW,0,
EVT_04376,10.0,ALLOW,0,
EVT_04377,35.0,ALLOW,0,
EVT_04378,10.0,ALLOW,0,
EVT_04379,15.0,ALLOW,0,
EVT_04380,10.0,ALLOW,0,
EVT_04381,15.0,ALLOW,0,
EVT_04382,45.0,CHALLENGE,0,
EVT_04383,25.0,ALLOW,0,
EVT_04384,10.0,ALLOW,0,
EVT_04385,25.0,ALLOW,0,
EVT_04386,10.0,ALLOW,0,
EVT_04387,10.0,ALLOW,0,
EVT_04388,10.0,ALLOW,0,
EVT_04389,25.0,ALLOW,0,
EVT_04390,25.0,ALLOW,0,
EVT_04391,10.0,ALLOW,0,
EVT_04392,10.0,ALLOW,0,
EVT_04393,25.0,ALLOW,0,
EVT_04394,10.0,ALLOW,0,
EVT_04395,10.0,ALLOW,0,
EVT_04396,25.0,ALLOW,0,
EVT_04397,10.0,ALLOW,0,
EVT_04398,25.0,ALLOW,0,
EVT_04399,25.0,ALLOW,0,
EVT_04400,30.0,ALLOW,0,
EVT_04401,25.0,ALLOW,0,
EVT_04402,35.0,ALLOW,0,
EVT_04403,10.0,ALLOW,0,
EVT_04404,10.0,ALLOW,0,
EVT_04405,10.0,ALLOW,0,
EVT_04406,25.0,ALLOW,0,
EVT_04407,10.0,ALLOW,0,
EVT_04408,25.0,ALLOW,0,
EVT_04409,40.0,ALLOW,0,
EVT_04410,25.0,ALLOW,0,
EVT_04411,10.0,ALLOW,0,
EVT_04412,10.0,ALLOW,0,
EVT_04413,10.0,ALLOW,0,
EVT_04414,15.0,ALLOW,0,
EVT_04415,30.0,ALLOW,0,
EVT_04416,30.0,ALLOW,0,
EVT_04417,40.0,ALLOW,0,
EVT_04418,10.0,ALLOW,0,
EVT_04419,15.0,ALLOW,0,
EVT_04420,45.0,CHALLENGE,0,
EVT_04421,10.0,ALLOW,0,
EVT_04422,25.0,ALLOW,0,
EVT_04423,10.0,ALLOW,0,
EVT_04424,10.0,ALLOW,0,
EVT_04425,70.0,CHALLENGE,0,
EVT_04426,10.0,ALLOW,0,
EVT_04427,25.0,ALLOW,0,
EVT_04428,10.0,ALLOW,0,
EVT_04429,10.0,ALLOW,0,
EVT_04430,25.0,ALLOW,1,Unusual_Resource_Access
EVT_04431,50.0,CHALLENGE,0,
EVT_04432,10.0,ALLOW,0,
EVT_04433,10.0,ALLOW,0,
EVT_04434,10.0,ALLOW,0,
EVT_04435,10.0,ALLOW,0,
EVT_04436,10.0,ALLOW,0,
EVT_04437,25.0,ALLOW,1,Unusual_Resource_Access
EVT_04438,70.0,CHALLENGE,1,New_Device_Sensitive
EVT_04439,10.0,ALLOW,0,
EVT_04440,50.0,CHALLENGE,0,
EVT_04441,45.0,CHALLENGE,0,
EVT_04442,25.0,ALLOW,0,
EVT_04443,10.0,ALLOW,0,
